Type,Date1,Date2,Company,Bus1,Bus2,Sales,Profit,VariableCost,FixedCost
ACT,202505,202505,FFOP,X線,MR,97420000,60062000,-20472000,-16886000
ACT,202505,202505,FFOP,X線,XR,36310000,866000,-23844000,-11600000
ACT,202505,202505,FFOP,内視鏡,スコープ,57880000,17022000,-38044000,-2814000
ACT,202505,202505,FFOP,内視鏡,処置具,32080000,8384000,-10392000,-13304000
ACT,202505,202505,FFOP,内視鏡,本体・プロセッサー,93210000,75960000,-11684000,-5566000
ACT,202505,202505,FFOP,IVD,化学分析装置,41660000,22524000,-4228000,-14908000
ACT,202505,202505,FFOP,IVD,ドライケム,44360000,27820000,-7380000,-9160000
ACT,202505,202505,FFOP,IVD,IMMUNO,28420000,-12386000,-26440000,-14366000
ACT,202505,202505,FCAN,X線,CT,78660000,46162000,-30208000,-2290000
ACT,202505,202505,FCAN,X線,MR,3820000,-50864000,-37156000,-17528000
ACT,202505,202505,FCAN,X線,XR,37810000,-2680000,-33244000,-7246000
ACT,202505,202505,FCAN,内視鏡,スコープ,46950000,8968000,-22356000,-15626000
ACT,202505,202505,FCAN,内視鏡,処置具,67960000,47750000,-5236000,-14974000
ACT,202505,202505,FCAN,内視鏡,本体・プロセッサー,35800000,-16404000,-32508000,-19696000
ACT,202505,202505,FCAN,IVD,化学分析装置,72710000,59052000,-8976000,-4682000
ACT,202505,202505,FCAN,IVD,ドライケム,90970000,73796000,-6668000,-10506000
ACT,202505,202505,FCAN,IVD,IMMUNO,10950000,-45140000,-36796000,-19294000
ACT,202505,202505,FEG,X線,CT,49900000,-5548000,-39356000,-16092000
ACT,202505,202505,FEG,X線,MR,72570000,55846000,-15996000,-728000
ACT,202505,202505,FEG,X線,XR,41540000,17386000,-5268000,-18886000
ACT,202505,202505,FEG,内視鏡,スコープ,17450000,7900000,-5380000,-4170000
ACT,202505,202505,FEG,内視鏡,処置具,22550000,-20188000,-33636000,-9102000
ACT,202505,202505,FEG,内視鏡,本体・プロセッサー,6720000,-29670000,-26412000,-9978000
ACT,202505,202505,FEG,IVD,化学分析装置,91580000,68324000,-4612000,-18644000
ACT,202505,202505,FEG,IVD,ドライケム,2660000,-34000000,-34196000,-2464000
ACT,202505,202505,FEG,IVD,IMMUNO,17240000,5400000,-6628000,-5212000
ACT,202505,202505,FMS,X線,CT,2450000,-31476000,-20736000,-13190000
ACT,202505,202505,FMS,X線,MR,65980000,43008000,-20380000,-2592000
ACT,202505,202505,FMS,X線,XR,30600000,1524000,-26424000,-2652000
ACT,202505,202505,FMS,内視鏡,スコープ,7700000,-32036000,-25716000,-14020000
ACT,202505,202505,FMS,内視鏡,処置具,19200000,-4582000,-7208000,-16574000
ACT,202505,202505,FMS,内視鏡,本体・プロセッサー,87330000,57370000,-26344000,-3616000
ACT,202505,202505,FMS,IVD,化学分析装置,63800000,39382000,-9876000,-14542000
ACT,202505,202505,FMS,IVD,ドライケム,12370000,-30156000,-31192000,-11334000
ACT,202505,202505,FMS,IVD,IMMUNO,74130000,32566000,-28864000,-12700000
ACT,202505,202505,FFMT,X線,CT,12290000,3930000,-6996000,-1364000
ACT,202505,202505,FFMT,X線,MR,85600000,54100000,-18764000,-12736000
ACT,202505,202505,FFMT,X線,XR,83450000,32768000,-31712000,-18970000
ACT,202505,202505,FFMT,内視鏡,スコープ,63990000,12712000,-35260000,-16018000
ACT,202505,202505,FFMT,内視鏡,処置具,56250000,31550000,-22528000,-2172000
ACT,202505,202505,FFMT,内視鏡,本体・プロセッサー,9850000,-6992000,-3240000,-13602000
ACT,202505,202505,FFMT,IVD,化学分析装置,18090000,-2040000,-5364000,-14766000
ACT,202505,202505,FFMT,IVD,ドライケム,75470000,29508000,-34904000,-11058000
ACT,202505,202505,FFMT,IVD,IMMUNO,88790000,49006000,-22384000,-17400000
ACT,202505,202505,FFCN,X線,CT,390000,-30054000,-18684000,-11760000
ACT,202505,202505,FFCN,X線,MR,72110000,54682000,-7412000,-10016000
ACT,202505,202505,FFCN,X線,XR,13150000,-21122000,-19164000,-15108000
ACT,202505,202505,FFCN,内視鏡,スコープ,79460000,63492000,-3744000,-12224000
ACT,202505,202505,FFCN,内視鏡,処置具,84100000,78906000,-3104000,-2090000
ACT,202505,202505,FFCN,内視鏡,本体・プロセッサー,63650000,34232000,-20168000,-9250000
ACT,202505,202505,FFCN,IVD,化学分析装置,73460000,42984000,-24700000,-5776000
ACT,202505,202505,FFCN,IVD,ドライケム,68510000,44570000,-5744000,-18196000
ACT,202505,202505,FFCN,IVD,IMMUNO,75980000,57864000,-12980000,-5136000
ACT,202505,202505,FFBE,X線,CT,4750000,-27536000,-31248000,-1038000
ACT,202505,202505,FFBE,X線,MR,48360000,3844000,-37788000,-6728000
ACT,202505,202505,FFBE,X線,XR,56660000,34500000,-13040000,-9120000
ACT,202505,202505,FFBE,内視鏡,スコープ,77100000,35392000,-30244000,-11464000
ACT,202505,202505,FFBE,内視鏡,処置具,38040000,-12116000,-34064000,-16092000
ACT,202505,202505,FFBE,内視鏡,本体・プロセッサー,49900000,26050000,-4936000,-18914000
ACT,202505,202505,FFBE,IVD,化学分析装置,70060000,58080000,-6364000,-5616000
ACT,202505,202505,FFBE,IVD,ドライケム,10600000,-21090000,-28128000,-3562000
ACT,202505,202505,FFBE,IVD,IMMUNO,88640000,55594000,-25944000,-7102000
ACT,202505,202505,FFRU,X線,CT,82930000,57946000,-10524000,-14460000
ACT,202505,202505,FFRU,X線,MR,37880000,29256000,-8448000,-176000
ACT,202505,202505,FFRU,X線,XR,64160000,48696000,-7940000,-7524000
ACT,202505,202505,FFRU,内視鏡,スコープ,86710000,59884000,-8516000,-18310000
ACT,202505,202505,FFRU,内視鏡,処置具,58750000,24790000,-28688000,-5272000
ACT,202505,202505,FFRU,内視鏡,本体・プロセッサー,44480000,2070000,-30848000,-11562000
ACT,202505,202505,FFRU,IVD,化学分析装置,36360000,17324000,-17428000,-1608000
ACT,202505,202505,FFRU,IVD,ドライケム,34520000,-1058000,-30740000,-4838000
ACT,202505,202505,FFRU,IVD,IMMUNO,37360000,26130000,-3284000,-7946000
ACT,202505,202505,FFHK,X線,CT,8760000,-26944000,-30116000,-5588000
ACT,202505,202505,FFHK,X線,MR,89620000,58468000,-19448000,-11704000
ACT,202505,202505,FFHK,X線,XR,38160000,20470000,-10832000,-6858000
ACT,202505,202505,FFHK,内視鏡,スコープ,54610000,18516000,-29016000,-7078000
ACT,202505,202505,FFHK,内視鏡,処置具,62950000,32056000,-11448000,-19446000
ACT,202505,202505,FFHK,内視鏡,本体・プロセッサー,55820000,19280000,-29184000,-7356000
ACT,202505,202505,FFHK,IVD,化学分析装置,91500000,48412000,-38480000,-4608000
ACT,202505,202505,FFHK,IVD,ドライケム,83820000,62722000,-16016000,-5082000
ACT,202505,202505,FFHK,IVD,IMMUNO,25010000,14834000,-3540000,-6636000
ACT,202505,202505,FMAL,X線,CT,6810000,-15078000,-21576000,-312000
ACT,202505,202505,FMAL,X線,MR,66090000,49078000,-6688000,-10324000
ACT,202505,202505,FMAL,X線,XR,71890000,42378000,-24204000,-5308000
ACT,202505,202505,FMAL,内視鏡,スコープ,39830000,18630000,-19384000,-1816000
ACT,202505,202505,FMAL,内視鏡,処置具,56000000,12330000,-26564000,-17106000
ACT,202505,202505,FMAL,内視鏡,本体・プロセッサー,54570000,32506000,-17740000,-4324000
ACT,202505,202505,FMAL,IVD,化学分析装置,30700000,17860000,-7036000,-5804000
ACT,202505,202505,FMAL,IVD,ドライケム,11480000,5502000,-5580000,-398000
ACT,202505,202505,FMAL,IVD,IMMUNO,54150000,50638000,-2940000,-572000
ACT,202505,202505,FDKH,X線,CT,74440000,47132000,-9952000,-17356000
ACT,202505,202505,FDKH,X線,MR,89260000,56290000,-16368000,-16602000
ACT,202505,202505,FDKH,X線,XR,88630000,55472000,-14704000,-18454000
ACT,202505,202505,FDKH,内視鏡,スコープ,25650000,240000,-18612000,-6798000
ACT,202505,202505,FDKH,内視鏡,処置具,61570000,52738000,-8584000,-248000
ACT,202505,202505,FDKH,内視鏡,本体・プロセッサー,62440000,36884000,-14928000,-10628000
ACT,202505,202505,FDKH,IVD,化学分析装置,1740000,-30302000,-22116000,-9926000
ACT,202505,202505,FDKH,IVD,ドライケム,11960000,-19592000,-18480000,-13072000
ACT,202505,202505,FDKH,IVD,IMMUNO,18220000,-17428000,-16516000,-19132000
ACT,202505,202505,FNAC,X線,CT,93420000,58928000,-33520000,-972000
ACT,202505,202505,FNAC,X線,MR,99640000,56016000,-33176000,-10448000
ACT,202505,202505,FNAC,X線,XR,24760000,-5844000,-29172000,-1432000
ACT,202505,202505,FNAC,内視鏡,スコープ,25320000,10236000,-9320000,-5764000
ACT,202505,202505,FNAC,内視鏡,処置具,87220000,62558000,-7928000,-16734000
ACT,202505,202505,FNAC,内視鏡,本体・プロセッサー,56330000,3516000,-34344000,-18470000
ACT,202505,202505,FNAC,IVD,化学分析装置,75580000,25584000,-36520000,-13476000
ACT,202505,202505,FNAC,IVD,ドライケム,23650000,-27856000,-37872000,-13634000
ACT,202505,202505,FNAC,IVD,IMMUNO,85530000,51100000,-32028000,-2402000
ACT,202505,202505,FSAO,X線,CT,98070000,66788000,-21652000,-9630000
ACT,202505,202505,FSAO,X線,MR,45780000,23310000,-4952000,-17518000
ACT,202505,202505,FSAO,X線,XR,68980000,33822000,-33548000,-1610000
ACT,202505,202505,FSAO,内視鏡,スコープ,2130000,-20578000,-13256000,-9452000
ACT,202505,202505,FSAO,内視鏡,処置具,82560000,36532000,-36500000,-9528000
ACT,202505,202505,FSAO,内視鏡,本体・プロセッサー,75080000,27072000,-28656000,-19352000
ACT,202505,202505,FSAO,IVD,化学分析装置,65800000,29364000,-24336000,-12100000
ACT,202505,202505,FSAO,IVD,ドライケム,74240000,25918000,-30972000,-17350000
ACT,202505,202505,FSAO,IVD,IMMUNO,25950000,-8428000,-26672000,-7706000
ACT,202505,202505,FFMM,X線,CT,46760000,12744000,-18312000,-15704000
ACT,202505,202505,FFMM,X線,MR,27700000,3614000,-21524000,-2562000
ACT,202505,202505,FFMM,X線,XR,54110000,20552000,-14380000,-19178000
ACT,202505,202505,FFMM,内視鏡,スコープ,6040000,-14166000,-9912000,-10294000
ACT,202505,202505,FFMM,内視鏡,処置具,52370000,-4110000,-39584000,-16896000
ACT,202505,202505,FFMM,内視鏡,本体・プロセッサー,81580000,53668000,-15720000,-12192000
ACT,202505,202505,FFMM,IVD,化学分析装置,25880000,-6720000,-18484000,-14116000
ACT,202505,202505,FFMM,IVD,ドライケム,73060000,46542000,-7076000,-19442000
ACT,202505,202505,FFMM,IVD,IMMUNO,64330000,26146000,-35260000,-2924000
ACT,202505,202505,ADJ_MA2,X線,CT,65610000,29838000,-22264000,-13508000
ACT,202505,202505,ADJ_MA2,X線,MR,98810000,91656000,-4768000,-2386000
ACT,202505,202505,ADJ_MA2,X線,XR,29370000,-3448000,-17180000,-15638000
ACT,202505,202505,ADJ_MA2,内視鏡,スコープ,33710000,17990000,-6244000,-9476000
ACT,202505,202505,ADJ_MA2,内視鏡,処置具,44580000,21752000,-22512000,-316000
ACT,202505,202505,ADJ_MA2,内視鏡,本体・プロセッサー,13170000,-23660000,-25160000,-11670000
ACT,202505,202505,ADJ_MA2,IVD,化学分析装置,88950000,78338000,-4320000,-6292000
ACT,202505,202505,ADJ_MA2,IVD,ドライケム,95780000,91806000,-776000,-3198000
ACT,202505,202505,ADJ_MA2,IVD,IMMUNO,69410000,51154000,-11308000,-6948000
ACT,202505,202505,HCUS,X線,CT,31490000,-5894000,-25392000,-11992000
ACT,202505,202505,HCUS,X線,MR,4110000,-36536000,-30568000,-10078000
ACT,202505,202505,HCUS,X線,XR,7040000,-10412000,-7008000,-10444000
ACT,202505,202505,HCUS,内視鏡,スコープ,46370000,18444000,-18540000,-9386000
ACT,202505,202505,HCUS,内視鏡,処置具,37270000,7330000,-18596000,-11344000
ACT,202505,202505,HCUS,内視鏡,本体・プロセッサー,83680000,56598000,-22544000,-4538000
ACT,202505,202505,HCUS,IVD,化学分析装置,35860000,24030000,-8520000,-3310000
ACT,202505,202505,HCUS,IVD,ドライケム,79970000,61512000,-2596000,-15862000
ACT,202505,202505,HCUS,IVD,IMMUNO,14910000,-25164000,-28680000,-11394000
ACT,202505,202505,HCTR,X線,CT,25500000,-23060000,-29012000,-19548000
ACT,202505,202505,HCTR,X線,MR,51360000,-2210000,-35968000,-17602000
ACT,202505,202505,HCTR,X線,XR,85950000,55818000,-12924000,-17208000
ACT,202505,202505,HCTR,内視鏡,スコープ,91080000,51232000,-32800000,-7048000
ACT,202505,202505,HCTR,内視鏡,処置具,15550000,-18492000,-24940000,-9102000
ACT,202505,202505,HCTR,内視鏡,本体・プロセッサー,46620000,2770000,-27432000,-16418000
ACT,202505,202505,HCTR,IVD,化学分析装置,160000,-18712000,-8424000,-10448000
ACT,202505,202505,HCTR,IVD,ドライケム,38870000,16178000,-6208000,-16484000
ACT,202505,202505,HCTR,IVD,IMMUNO,44880000,22602000,-17604000,-4674000
ACT,202505,202505,HCGC,X線,CT,24920000,-1634000,-20440000,-6114000
ACT,202505,202505,HCGC,X線,MR,41160000,-5344000,-33252000,-13252000
ACT,202505,202505,HCGC,X線,XR,85450000,53330000,-26888000,-5232000
ACT,202505,202505,HCGC,内視鏡,スコープ,23210000,11678000,-7912000,-3620000
ACT,202505,202505,HCGC,内視鏡,処置具,56660000,13444000,-25176000,-18040000
ACT,202505,202505,HCGC,内視鏡,本体・プロセッサー,86120000,41422000,-28472000,-16226000
ACT,202505,202505,HCGC,IVD,化学分析装置,44220000,17662000,-7824000,-18734000
ACT,202505,202505,HCGC,IVD,ドライケム,26210000,-8250000,-29660000,-4800000
ACT,202505,202505,HCGC,IVD,IMMUNO,50170000,25424000,-10692000,-14054000
ACT,202505,202505,HCME,X線,CT,1030000,-18644000,-5796000,-13878000
ACT,202505,202505,HCME,X線,MR,16270000,-35762000,-39636000,-12396000
ACT,202505,202505,HCME,X線,XR,87700000,67782000,-572000,-19346000
ACT,202505,202505,HCME,内視鏡,スコープ,90430000,47304000,-39532000,-3594000
ACT,202505,202505,HCME,内視鏡,処置具,77860000,53646000,-11888000,-12326000
ACT,202505,202505,HCME,内視鏡,本体・プロセッサー,24580000,-25712000,-35468000,-14824000
ACT,202505,202505,HCME,IVD,化学分析装置,56430000,29344000,-14780000,-12306000
ACT,202505,202505,HCME,IVD,ドライケム,91510000,87884000,-2460000,-1166000
ACT,202505,202505,HCME,IVD,IMMUNO,53140000,38512000,-2692000,-11936000
ACT,202506,202506,FTAI,X線,CT,33220000,4168000,-11872000,-17180000
ACT,202506,202506,FTAI,X線,MR,18920000,-15574000,-16696000,-17798000
ACT,202506,202506,FTAI,X線,XR,51240000,13140000,-34980000,-3120000
ACT,202506,202506,FTAI,内視鏡,スコープ,27560000,-1430000,-20024000,-8966000
ACT,202506,202506,FTAI,内視鏡,処置具,78110000,49726000,-23208000,-5176000
ACT,202506,202506,FTAI,内視鏡,本体・プロセッサー,98500000,67330000,-29400000,-1770000
ACT,202506,202506,FTAI,IVD,化学分析装置,90880000,79876000,-9988000,-1016000
ACT,202506,202506,FTAI,IVD,ドライケム,72210000,46536000,-8952000,-16722000
ACT,202506,202506,FTAI,IVD,IMMUNO,94700000,79140000,-6848000,-8712000
ACT,202506,202506,FFIN,X線,CT,66070000,19962000,-31156000,-14952000
ACT,202506,202506,FFIN,X線,MR,41340000,3024000,-18444000,-19872000
ACT,202506,202506,FFIN,X線,XR,1320000,-12696000,-9196000,-4820000
ACT,202506,202506,FFIN,内視鏡,スコープ,74800000,42886000,-15124000,-16790000
ACT,202506,202506,FFIN,内視鏡,処置具,27560000,2880000,-18396000,-6284000
ACT,202506,202506,FFIN,内視鏡,本体・プロセッサー,12400000,-31254000,-27152000,-16502000
ACT,202506,202506,FFIN,IVD,化学分析装置,33330000,4378000,-26328000,-2624000
ACT,202506,202506,FFIN,IVD,ドライケム,63860000,40572000,-17148000,-6140000
ACT,202506,202506,FFIN,IVD,IMMUNO,3110000,-15958000,-5904000,-13164000
ACT,202506,202506,FFVN,X線,CT,44430000,5892000,-36916000,-1622000
ACT,202506,202506,FFVN,X線,MR,76550000,34016000,-32476000,-10058000
ACT,202506,202506,FFVN,X線,XR,86990000,40892000,-34596000,-11502000
ACT,202506,202506,FFVN,内視鏡,スコープ,73830000,42040000,-19484000,-12306000
ACT,202506,202506,FFVN,内視鏡,処置具,79980000,51882000,-10868000,-17230000
ACT,202506,202506,FFVN,内視鏡,本体・プロセッサー,44510000,12364000,-15752000,-16394000
ACT,202506,202506,FFVN,IVD,化学分析装置,64560000,45448000,-14780000,-4332000
ACT,202506,202506,FFVN,IVD,ドライケム,81600000,42088000,-29000000,-10512000
ACT,202506,202506,FFVN,IVD,IMMUNO,6680000,-5964000,-3816000,-8828000
ACT,202506,202506,FFID,X線,CT,63190000,47922000,-9624000,-5644000
ACT,202506,202506,FFID,X線,MR,29940000,-5836000,-25100000,-10676000
ACT,202506,202506,FFID,X線,XR,49290000,35438000,-4648000,-9204000
ACT,202506,202506,FFID,内視鏡,スコープ,59520000,25816000,-18132000,-15572000
ACT,202506,202506,FFID,内視鏡,処置具,38080000,20840000,-12124000,-5116000
ACT,202506,202506,FFID,内視鏡,本体・プロセッサー,93100000,68478000,-13352000,-11270000
ACT,202506,202506,FFID,IVD,化学分析装置,39470000,-3316000,-27692000,-15094000
ACT,202506,202506,FFID,IVD,ドライケム,58450000,16666000,-26336000,-15448000
ACT,202506,202506,FFID,IVD,IMMUNO,34320000,6162000,-10516000,-17642000
ACT,202506,202506,HLAU,X線,CT,2390000,-20924000,-14492000,-8822000
ACT,202506,202506,HLAU,X線,MR,99360000,78408000,-5708000,-15244000
ACT,202506,202506,HLAU,X線,XR,15170000,-1594000,-10800000,-5964000
ACT,202506,202506,HLAU,内視鏡,スコープ,91450000,85746000,-2548000,-3156000
ACT,202506,202506,HLAU,内視鏡,処置具,19970000,-28080000,-32268000,-15782000
ACT,202506,202506,HLAU,内視鏡,本体・プロセッサー,77900000,40224000,-29364000,-8312000
ACT,202506,202506,HLAU,IVD,化学分析装置,1090000,-20188000,-8240000,-13038000
ACT,202506,202506,HLAU,IVD,ドライケム,3880000,-45504000,-29472000,-19912000
ACT,202506,202506,HLAU,IVD,IMMUNO,57520000,49696000,-4092000,-3732000
ACT,202506,202506,ADJ_ME1,X線,CT,97730000,80796000,-72000,-16862000
ACT,202506,202506,ADJ_ME1,X線,MR,48660000,38478000,-7456000,-2726000
ACT,202506,202506,ADJ_ME1,X線,XR,41450000,19936000,-2068000,-19446000
ACT,202506,202506,ADJ_ME1,内視鏡,スコープ,68490000,31058000,-26748000,-10684000
ACT,202506,202506,ADJ_ME1,内視鏡,処置具,86590000,39394000,-28692000,-18504000
ACT,202506,202506,ADJ_ME1,内視鏡,本体・プロセッサー,97150000,61638000,-22740000,-12772000
ACT,202506,202506,ADJ_ME1,IVD,化学分析装置,85560000,67560000,-17076000,-924000
ACT,202506,202506,ADJ_ME1,IVD,ドライケム,41270000,-78000,-33792000,-7556000
ACT,202506,202506,ADJ_ME1,IVD,IMMUNO,16330000,-8526000,-19080000,-5776000
ACT,202506,202506,ADJ_ME2,X線,CT,18790000,-21200000,-35116000,-4874000
ACT,202506,202506,ADJ_ME2,X線,MR,72820000,57852000,-10988000,-3980000
ACT,202506,202506,ADJ_ME2,X線,XR,35480000,-6036000,-32000000,-9516000
ACT,202506,202506,ADJ_ME2,内視鏡,スコープ,28810000,-15216000,-39576000,-4450000
ACT,202506,202506,ADJ_ME2,内視鏡,処置具,38700000,11208000,-9672000,-17820000
ACT,202506,202506,ADJ_ME2,内視鏡,本体・プロセッサー,15660000,-14768000,-22824000,-7604000
ACT,202506,202506,ADJ_ME2,IVD,化学分析装置,6020000,-42482000,-34388000,-14114000
ACT,202506,202506,ADJ_ME2,IVD,ドライケム,90200000,61018000,-23712000,-5470000
ACT,202506,202506,ADJ_ME2,IVD,IMMUNO,92360000,64476000,-21304000,-6580000
ACT,202506,202506,FF,X線,CT,57430000,982000,-36972000,-19476000
ACT,202506,202506,FF,X線,MR,92930000,72832000,-8348000,-11750000
ACT,202506,202506,FF,X線,XR,15000000,-1664000,-408000,-16256000
ACT,202506,202506,FF,内視鏡,スコープ,40640000,24062000,-5876000,-10702000
ACT,202506,202506,FF,内視鏡,処置具,3220000,-42544000,-37864000,-7900000
ACT,202506,202506,FF,内視鏡,本体・プロセッサー,91930000,62162000,-21796000,-7972000
ACT,202506,202506,FF,IVD,化学分析装置,85070000,77432000,-1168000,-6470000
ACT,202506,202506,FF,IVD,ドライケム,76410000,72896000,-632000,-2882000
ACT,202506,202506,FF,IVD,IMMUNO,80510000,69670000,-4188000,-6652000
ACT,202506,202506,HLUS,X線,CT,78790000,43638000,-20208000,-14944000
ACT,202506,202506,HLUS,X線,MR,56400000,31776000,-12708000,-11916000
ACT,202506,202506,HLUS,X線,XR,85600000,54496000,-17664000,-13440000
ACT,202506,202506,HLUS,内視鏡,スコープ,48980000,10456000,-19228000,-19296000
ACT,202506,202506,HLUS,内視鏡,処置具,64650000,53908000,-4924000,-5818000
ACT,202506,202506,HLUS,内視鏡,本体・プロセッサー,99310000,65530000,-27060000,-6720000
ACT,202506,202506,HLUS,IVD,化学分析装置,79820000,50898000,-10916000,-18006000
ACT,202506,202506,HLUS,IVD,ドライケム,26550000,-15262000,-38760000,-3052000
ACT,202506,202506,HLUS,IVD,IMMUNO,14320000,-35714000,-32840000,-17194000
ACT,202506,202506,EHQ_ADJ3,X線,CT,40110000,36000,-27660000,-12414000
ACT,202506,202506,EHQ_ADJ3,X線,MR,74560000,54798000,-9656000,-10106000
ACT,202506,202506,EHQ_ADJ3,X線,XR,70330000,53690000,-15668000,-972000
ACT,202506,202506,EHQ_ADJ3,内視鏡,スコープ,13120000,3510000,-6052000,-3558000
ACT,202506,202506,EHQ_ADJ3,内視鏡,処置具,84940000,59218000,-19964000,-5758000
